0.10891118901781738,0.08117630751803517,0.0777890095487237,1.725088804960251e-05,0.10892843990586698,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.10893933405168355
0.10819049598649144,0.08143807807937264,0.07767265220172703,1.6062986105680466e-05,0.10820655897259712,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.10821668617427349
0.11071951780468225,0.08311859332025051,0.0790735965128988,2.4793902412056923e-05,0.11074431170709431,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.11075388081371784
0.10955309984274209,0.08261664374731481,0.07814107649028301,1.7320038750767708e-05,0.10957041988149285,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.10958229308016598
0.11067021102644503,0.08322461904026568,0.0789837830234319,2.56318598985672e-05,0.1106958428863436,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.1107063889503479
0.11036709905602038,0.08385988930240273,0.0799299196805805,2.7657020837068558e-05,0.11039475607685745,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.11040446488186717
0.10795687814243138,0.08109123748727143,0.07716993242502213,2.339715138077736e-05,0.10798027529381216,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.10799158806912601
0.11055581085383892,0.08394537307322025,0.079548304900527,3.0031893402338028e-05,0.11058584274724126,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.11059450288303196
0.10862539801746607,0.08199170813895762,0.07787058292888105,1.7111189663410187e-05,0.10864250920712948,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.10865165805444121
0.10870410897769034,0.08154269959777594,0.07791423168964684,1.843809150159359e-05,0.10872254706919193,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.10873176599852741
0.11121497303247452,0.08380024577490985,0.08002686314284801,2.130097709596157e-05,0.11123627400957048,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.11124528315849602
0.10916925221681595,0.08226764528080821,0.07854350074194372,2.2627878934144974e-05,0.1091918800957501,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.10920137888751924
0.10808461694978178,0.08153138123452663,0.07744427002035081,2.0114006474614143e-05,0.10810473095625639,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.10811925819143653
0.11145557602867484,0.08435205975547433,0.08030322287231684,1.56438909471035e-05,0.11147121991962194,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.111480857944116
0.10843717609532177,0.0817812739405781,0.07771287788636982,1.9625062122941017e-05,0.10845680115744472,"[0, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 1, 13, 14, 16, 13, 13, 13, 13]",0.10846595000475645
